,Datum,"Summe endverbrauchte Energie Regelblock Schweiz
Total energy consumed by end users in the Swiss controlblock","Summe produzierte Energie Regelblock Schweiz
Total energy production Swiss controlblock","Summe verbrauchte Energie Regelblock Schweiz
Total energy consumption Swiss controlblock","Positive Tertiär-Regelenergie
Positive tertiary control energy","Negative Tertiär-Regelenergie
Negative tertiary control energy","Durchschnittliche positive Tertiär-Regelenergie Preise
Average positive tertiary control energy prices","Durchschnittliche negative Tertiär-Regelenergie Preise
Average negative tertiary control energy prices","Produktion Kanton TI
Production Canton TI","Verbrauch Kanton TI
Consumption Canton TI","Produktion Kanton VS
Production Canton VS","Verbrauch Kanton VS
Consumption Canton VS",Transit,Import,Export
0,2009-01-05,1317329914.256,1198917844.974,1416182246.945,405234.0,-1895250.0,0.0,0.0,0.0,0.0,0.0,0.0,520039100.0,748859750.0,530311250.0
1,2009-01-12,1315925906.679,1187909234.389,1419110971.113,816500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566359750.0,805442750.0,572602500.0
2,2009-01-19,1267021061.932,1122777443.548,1390560600.096,325000.0,-11301900.0,0.0,0.0,0.0,0.0,0.0,0.0,575636750.0,844987500.0,576197750.0
3,2009-01-26,1286233493.166,1176537183.321,1395653947.65,1542000.0,-4376000.0,0.0,0.0,0.0,0.0,0.0,0.0,564866500.0,800834750.0,580598750.0
4,2009-02-02,1247285668.391,1106696456.876,1361746361.378,0.0,-7116250.0,0.0,0.0,0.0,0.0,0.0,0.0,529974650.0,786973350.0,530874250.0
5,2009-02-09,1272200361.4,1123650768.551,1385018909.838,786867.0,-3234750.0,0.0,0.0,0.0,0.0,0.0,0.0,575528500.0,837678500.0,576096750.0
6,2009-02-16,1280948449.629,1094180799.953,1396957834.361,900500.0,-3407334.0,0.0,0.0,0.0,0.0,0.0,0.0,577416500.0,880793250.0,577416500.0
7,2009-02-23,1218604855.077,1081600917.011,1327867009.911,0.0,-9980333.0,0.0,0.0,0.0,0.0,0.0,0.0,593785500.0,840661650.0,593785500.0
8,2009-03-02,1209303289.915,1107973894.889,1331236588.172,0.0,-14603750.0,0.0,0.0,0.0,0.0,0.0,0.0,542425650.0,766439450.0,542504250.0
9,2009-03-09,1179442619.316,1079769418.753,1300131355.788,0.0,-14905250.0,0.0,0.0,0.0,0.0,0.0,0.0,532292700.0,753367500.0,532300000.0
10,2009-03-16,1141067026.26,1106698435.648,1252864893.79,656500.0,-11597200.0,0.0,0.0,0.0,0.0,0.0,0.0,528416700.0,681290350.0,534850750.0
11,2009-03-23,1158071903.922,1130881486.533,1266797103.64,1158667.0,-3343000.0,0.0,0.0,0.0,0.0,0.0,0.0,604544750.0,745442950.0,608760000.0
12,2009-03-30,1099513995.608,1084962328.615,1212262891.821,0.0,-15221250.0,0.0,0.0,0.0,0.0,0.0,0.0,534600850.0,673147600.0,544821500.0
13,2009-04-06,947824279.817,1175129822.332,1057985198.367,0.0,-28753250.0,0.0,0.0,0.0,0.0,0.0,0.0,428396150.0,436559900.0,553295500.0
14,2009-04-13,941746132.031,1228287373.366,1043492545.598,0.0,-14280000.0,0.0,0.0,0.0,0.0,0.0,0.0,413088850.0,413125450.0,597180000.0
15,2009-04-20,987968595.112,1236227062.972,1074346051.03,0.0,-3679750.0,0.0,0.0,0.0,0.0,0.0,0.0,434725350.0,434950900.0,596005750.0
16,2009-04-27,1010503275.578,1282682577.913,1104209870.216,375000.0,-1301750.0,0.0,0.0,0.0,0.0,0.0,0.0,414539600.0,414980050.0,592564500.0
17,2009-05-04,1000124478.155,1271889932.085,1103647743.845,0.0,-7033250.0,0.0,0.0,0.0,0.0,0.0,0.0,429016900.0,429498300.0,597614250.0
18,2009-05-11,984006161.7639999,1454637370.158,1097223711.664,0.0,-1440750.0,0.0,0.0,0.0,0.0,0.0,0.0,297434050.0,297434050.0,654349350.0
19,2009-05-18,911676413.659,1486059829.326,1045378486.783,72000.0,-792000.0,0.0,0.0,0.0,0.0,0.0,0.0,295069150.0,295069150.0,735365000.0
20,2009-05-25,966732565.397,1551762628.098,1103908388.646,784000.0,-1102500.0,0.0,0.0,0.0,0.0,0.0,0.0,261824300.0,261824300.0,709365750.0
21,2009-06-01,931572253.985,1422160800.834,1045596812.318,1007500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319642950.0,319642950.0,695711600.0
22,2009-06-08,947600107.759,1336555933.875,1049342847.357,0.0,-436000.0,0.0,0.0,0.0,0.0,0.0,0.0,397978300.0,397978300.0,684918900.0
23,2009-06-15,978933850.083,1427490082.376,1118312693.171,1251667.0,-2205500.0,0.0,0.0,0.0,0.0,0.0,0.0,388098800.0,388098800.0,697296400.0
24,2009-06-22,959566429.465,1372465883.091,1069842474.554,530000.0,-93750.0,0.0,0.0,0.0,0.0,0.0,0.0,450370500.0,450370500.0,753197250.0
25,2009-06-29,975947051.803,1567869199.807,1102683391.449,1717934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378422750.0,378422750.0,843559000.0
26,2009-07-06,957437768.538,1542498366.551,1082969880.74,1497500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330540550.0,330540550.0,789853750.0
27,2009-07-13,951533131.447,1571590921.891,1104299663.691,495000.0,-1165000.0,0.0,0.0,0.0,0.0,0.0,0.0,298063400.0,298063400.0,765279950.0
28,2009-07-20,900743267.47,1576283635.5279999,1038150736.368,0.0,-2866250.0,0.0,0.0,0.0,0.0,0.0,0.0,267000450.0,267000450.0,805426000.0
29,2009-07-27,869808940.06,1562016432.949,998292649.32,325000.0,-3719084.0,0.0,0.0,0.0,0.0,0.0,0.0,270932450.0,270932450.0,834804000.0
30,2009-08-03,894185676.136,1448283071.48,1018726973.478,555000.0,-928500.0,0.0,0.0,0.0,0.0,0.0,0.0,307559850.0,307559850.0,737285500.0
31,2009-08-10,940914183.565,1273851648.146,1060365300.926,1340000.0,-553750.0,0.0,0.0,0.0,0.0,0.0,0.0,297470850.0,297477150.0,511187200.0
32,2009-08-17,985514588.846,1177047289.751,1109291977.282,7011333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451983750.0,466717200.0,534344000.0
33,2009-08-24,984881540.901,1135710483.815,1121133604.821,1643750.0,-3111750.0,0.0,0.0,0.0,0.0,0.0,0.0,489597850.0,527405700.0,541830000.0
34,2009-08-31,995842139.911,1230852842.472,1124195763.038,1024500.0,-1075000.0,0.0,0.0,0.0,0.0,0.0,0.0,488912900.0,501034150.0,607654250.0
35,2009-09-07,996558600.209,1182669849.212,1109505887.719,367500.0,-50000.0,0.0,0.0,0.0,0.0,0.0,0.0,606436850.0,619854650.0,693145000.0
36,2009-09-14,1027634756.232,1113158550.347,1132073714.245,2673333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593474700.0,641592100.0,622358000.0
37,2009-09-21,1015204563.734,1107416283.03,1122770127.12,695000.0,-1050000.0,0.0,0.0,0.0,0.0,0.0,0.0,588813550.0,640317700.0,624937750.0
38,2009-09-28,1009227610.489,1121987926.887,1110744606.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653454650.0,691449100.0,702459400.0
39,2009-10-05,1018234927.99,1096470882.787,1134933910.367,157500.0,-357500.0,0.0,0.0,0.0,0.0,0.0,0.0,553067550.0,624743400.0,585905450.0
40,2009-10-12,1105490441.862,1089520246.023,1198574323.943,830000.0,-535000.0,0.0,0.0,0.0,0.0,0.0,0.0,553142950.0,681284800.0,571783700.0
41,2009-10-19,1117128755.256,1104730128.105,1228495839.383,2161333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489847050.0,643719600.0,519285500.0
42,2009-10-26,1107511395.536,1024167988.217,1212383991.085,670000.0,-590000.0,0.0,0.0,0.0,0.0,0.0,0.0,457049650.0,655922100.0,466983500.0
43,2009-11-02,1159117868.03,992630060.115,1265052565.035,198000.0,-742500.0,0.0,0.0,0.0,0.0,0.0,0.0,426361050.0,700946800.0,428176250.0
44,2009-11-09,1177164230.878,991073936.164,1280670836.673,1249834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442870150.0,733008900.0,443061250.0
45,2009-11-16,1137206273.859,1008984568.108,1238109521.328,670000.0,-280000.0,0.0,0.0,0.0,0.0,0.0,0.0,527843250.0,757185950.0,527843250.0
46,2009-11-23,1166332163.144,1047240854.53,1271770269.666,515000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640913450.0,866070150.0,641333750.0
47,2009-11-30,1245461466.098,1061889827.277,1368629389.859,3186250.0,-407500.0,0.0,0.0,0.0,0.0,0.0,0.0,552931950.0,860673000.0,553093250.0
48,2009-12-07,1246734610.906,1071536303.03,1369666194.596,1267500.0,-761250.0,0.0,0.0,0.0,0.0,0.0,0.0,618717000.0,917358650.0,618717000.0
49,2009-12-14,1339980211.982,1196636767.94,1441749546.011,9235000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554517200.0,806792500.0,561124000.0
50,2009-12-21,1135677952.233,987841501.044,1279866106.373,2100000.0,-13528750.0,0.0,0.0,0.0,0.0,0.0,0.0,495863250.0,788540150.0,495888750.0
51,2009-12-28,1077276811.235,997950111.761,1188969605.576,325000.0,-7078750.0,0.0,0.0,0.0,0.0,0.0,0.0,412078500.0,603560550.0,412092000.0
52,2010-01-04,1301600113.408,1193099131.775,1403445418.033,1020000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427360700.0,656360100.0,446307500.0
53,2010-01-11,1303631511.173,1219269314.779,1418322533.803,1606500.0,-213750.0,0.0,0.0,0.0,0.0,0.0,0.0,551989600.0,777770800.0,579036000.0
54,2010-01-18,1292303221.997,1153403761.567,1405789359.631,337500.0,-175000.0,0.0,0.0,0.0,0.0,0.0,0.0,634089000.0,890776200.0,638683500.0
55,2010-01-25,1324148445.054,1244422347.933,1431754707.849,5440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589521800.0,811477100.0,624250500.0
56,2010-02-01,1296796936.622,1203311910.209,1399368763.413,1195000.0,-200000.0,0.0,0.0,0.0,0.0,0.0,0.0,641503450.0,850282400.0,654511500.0
57,2010-02-08,1329816199.263,1236062216.698,1432011814.727,6136250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575962150.0,796507400.0,600820000.0
58,2010-02-15,1290497075.2,1134018858.746,1399507688.579,1490000.0,-430000.0,0.0,0.0,0.0,0.0,0.0,0.0,565927700.0,837394900.0,571332500.0
59,2010-02-22,1209293143.399,1066259240.04,1317175990.758,10000.0,-597500.0,0.0,0.0,0.0,0.0,0.0,0.0,560642000.0,813074600.0,561307500.0
60,2010-03-01,1242020941.518,1102050855.718,1346618603.332,2624332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628523450.0,873337300.0,629220500.0
61,2010-03-08,1309411215.296,1180520787.048,1417542136.075,8402500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629500200.0,878794600.0,641746000.0
62,2010-03-15,1183203177.198,994565600.512,1289923246.693,690000.0,-3085250.0,0.0,0.0,0.0,0.0,0.0,0.0,589928100.0,886154300.0,590735500.0
63,2010-03-22,1132369171.738,1014838691.105,1241929282.442,1555000.0,-3495500.0,0.0,0.0,0.0,0.0,0.0,0.0,498433000.0,724780500.0,498433000.0
64,2010-03-29,1092471187.261,1044502685.529,1187804585.186,2098250.0,-697500.0,0.0,0.0,0.0,0.0,0.0,0.0,522780850.0,671569700.0,529170000.0
65,2010-04-05,1055757471.948,1001993454.71,1147432280.385,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505223000.0,651064500.0,506562500.0
66,2010-04-12,1117431836.432,1032784044.765,1211456595.892,2311250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598395000.0,775965900.0,598395000.0
67,2010-04-19,1057409712.735,1005003742.866,1163730914.515,0.0,-2228750.0,0.0,0.0,0.0,0.0,0.0,0.0,550983500.0,708356400.0,552418500.0
68,2010-04-26,1023288813.029,1178463521.918,1121699608.792,0.0,-2058750.0,0.0,0.0,0.0,0.0,0.0,0.0,523257250.0,540459300.0,602445000.0
69,2010-05-03,1078465593.472,1348364894.143,1175887047.753,6217500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495513500.0,495513500.0,675359500.0
70,2010-05-10,1010175910.059,1267798012.747,1115062219.041,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415241800.0,415254500.0,575286500.0
71,2010-05-17,1039031232.171,1193191613.324,1138121326.853,1831250.0,-315000.0,0.0,0.0,0.0,0.0,0.0,0.0,484945400.0,501730600.0,563498000.0
72,2010-05-24,983316815.864,1200935272.421,1116138463.278,318750.0,-372000.0,0.0,0.0,0.0,0.0,0.0,0.0,453558000.0,458370100.0,552989000.0
73,2010-05-31,1003556178.123,1178790921.653,1134730681.779,1024500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383555750.0,397884400.0,451452600.0
74,2010-06-07,1014364800.778,1400602528.956,1187060675.075,8795000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385513000.0,385513000.0,608828900.0
75,2010-06-14,1017251608.24,1379070291.743,1168165621.811,4951831.0,-1015000.0,0.0,0.0,0.0,0.0,0.0,0.0,453881000.0,453881000.0,674597700.0
76,2010-06-21,1001647443.084,1350729304.154,1122832894.039,2109500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430089900.0,430089900.0,668032800.0
77,2010-06-28,1011694047.409,1465152777.784,1162192649.871,5028750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447565700.0,447565700.0,760109500.0
78,2010-07-05,1001161194.3610001,1457498076.367,1140474613.041,6168000.0,-326250.0,0.0,0.0,0.0,0.0,0.0,0.0,416797700.0,416797700.0,743778000.0
79,2010-07-12,988415660.603,1384648701.192,1137993144.128,427500.0,-1236256.0,0.0,0.0,0.0,0.0,0.0,0.0,472626200.0,472626200.0,729145600.0
80,2010-07-19,941827057.304,1427039325.583,1086640717.961,2470000.0,-2479998.0,0.0,0.0,0.0,0.0,0.0,0.0,406241400.0,406241400.0,755472500.0
81,2010-07-26,895569983.92,1301008664.006,1018684355.57,0.0,-632500.0,0.0,0.0,0.0,0.0,0.0,0.0,446294600.0,446482200.0,735295500.0
82,2010-08-02,909767981.396,1184167934.816,1028920031.049,0.0,-131250.0,0.0,0.0,0.0,0.0,0.0,0.0,392159300.0,392567800.0,555552800.0
83,2010-08-09,959479171.137,1209617787.786,1082829387.343,4235000.0,-785000.0,0.0,0.0,0.0,0.0,0.0,0.0,384811900.0,390017700.0,524360400.0
84,2010-08-16,992873520.376,1146411234.273,1109479172.588,1576250.0,-200000.0,0.0,0.0,0.0,0.0,0.0,0.0,416503000.0,451605900.0,496630200.0
85,2010-08-23,1022283226.82,1145255001.874,1150825197.185,2405416.0,-4246250.0,0.0,0.0,0.0,0.0,0.0,0.0,510122550.0,570374500.0,572356000.0
86,2010-08-30,1011859403.784,992648665.519,1115820070.698,0.0,-562500.0,0.0,0.0,0.0,0.0,0.0,0.0,537522450.0,675970300.0,557154000.0
87,2010-09-06,1015696803.908,1035897283.819,1114624954.725,78750.0,-600000.0,0.0,0.0,0.0,0.0,0.0,0.0,484550600.0,598067700.0,524648000.0
88,2010-09-13,1036424331.95,1058776313.046,1139183612.39,2992500.0,-262500.0,0.0,0.0,0.0,0.0,0.0,0.0,535305150.0,651548500.0,575024500.0
89,2010-09-20,1047669770.207,1135652455.04,1141791988.965,6603750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478370350.0,540679800.0,537800600.0
90,2010-09-27,1066446089.941,1189331633.563,1171480387.035,8668750.0,-735000.0,0.0,0.0,0.0,0.0,0.0,0.0,575685900.0,633289200.0,652833000.0
91,2010-10-04,1048984877.918,1128958247.771,1153968525.186,8144162.0,-644251.0,0.0,0.0,0.0,0.0,0.0,0.0,666615800.0,706194000.0,685175500.0
92,2010-10-11,1110815106.433,1140779988.447,1206808212.894,11175000.0,-596250.0,0.0,0.0,0.0,0.0,0.0,0.0,640881300.0,744281800.0,680621300.0
93,2010-10-18,1159523762.971,1261484448.485,1251608831.716,5397500.0,-477500.0,0.0,0.0,0.0,0.0,0.0,0.0,574046300.0,648255500.0,660361700.0
94,2010-10-25,1172043574.127,1226285703.466,1285197443.129,3290366.0,-3177083.0,0.0,0.0,0.0,0.0,0.0,0.0,456552350.0,597784000.0,539118900.0
95,2010-11-01,1128282231.561,1061773031.677,1241146742.391,1210000.0,-2982500.0,0.0,0.0,0.0,0.0,0.0,0.0,549066500.0,739254400.0,558443300.0
96,2010-11-08,1176028830.917,1124208715.129,1298726844.628,1195417.0,-6587500.0,0.0,0.0,0.0,0.0,0.0,0.0,557943450.0,747801000.0,571279300.0
97,2010-11-15,1214333202.498,1184117700.743,1329684048.397,2332500.0,-2446750.0,0.0,0.0,0.0,0.0,0.0,0.0,563443750.0,734423400.0,588166300.0
98,2010-11-22,1290844489.16,1271581018.322,1402927352.209,7973750.0,-123750.0,0.0,0.0,0.0,0.0,0.0,0.0,539164450.0,711021900.0,581334000.0
99,2010-11-29,1361853018.869,1406839548.751,1468969793.291,9937250.0,-321250.0,0.0,0.0,0.0,0.0,0.0,0.0,499423000.0,657672300.0,596767200.0
100,2010-12-06,1306394521.265,1318793945.101,1420720093.413,4402750.0,-2076250.0,0.0,0.0,0.0,0.0,0.0,0.0,510935550.0,674158800.0,574497600.0
101,2010-12-13,1392860685.609,1395012039.341,1498759261.623,9170000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502718200.0,690082100.0,588641700.0
102,2010-12-20,1229258090.009,1150555096.471,1346499615.005,2476250.0,-1812500.0,0.0,0.0,0.0,0.0,0.0,0.0,440394150.0,669922200.0,475752000.0
103,2010-12-27,1173051151.895,993906002.792,1297459021.857,5070000.0,-616250.0,0.0,0.0,0.0,0.0,0.0,0.0,505556450.0,816444700.0,514576950.0
104,2011-01-03,1273993548.013,1056489348.813,1389419675.708,1465000.0,-8781250.0,0.0,0.0,0.0,0.0,0.0,0.0,335240950.0,673341150.0,342315250.0
105,2011-01-10,1250637779.126,1136428392.394,1361092189.129,430000.0,-4555000.0,0.0,0.0,0.0,0.0,0.0,0.0,590366180.0,816717800.0,594067080.0
106,2011-01-17,1320219214.193,1233385884.263,1424401945.624,7690000.0,-183750.0,0.0,0.0,0.0,0.0,0.0,0.0,675283250.0,877315950.0,687187450.0
107,2011-01-24,1346115000.825,1246778079.193,1444398993.518,5673750.0,-207500.0,0.0,0.0,0.0,0.0,0.0,0.0,707259230.0,925813400.0,728145940.0
108,2011-01-31,1320194992.062,1224105346.057,1427640677.625,8772500.0,-2947500.0,0.0,0.0,0.0,0.0,0.0,0.0,656562850.0,897172000.0,695052150.0
109,2011-02-07,1242883023.882,1079112419.614,1348790210.107,422500.0,-4530000.0,0.0,0.0,0.0,0.0,0.0,0.0,654256060.0,922965700.0,655034800.0
110,2011-02-14,1255110908.645,1120853941.069,1359055461.7,3168750.0,-2197500.0,0.0,0.0,0.0,0.0,0.0,0.0,659839830.0,901494900.0,664905370.0
111,2011-02-21,1287160759.339,1073486643.85,1392227738.419,4444000.0,-1135000.0,0.0,0.0,0.0,0.0,0.0,0.0,637411750.0,954557470.0,637491290.0
112,2011-02-28,1268818176.867,1083201264.261,1372470174.062,97500.0,-820000.0,0.0,0.0,0.0,0.0,0.0,0.0,692364820.0,981166240.0,692364820.0
113,2011-03-07,1215705120.477,1045512960.496,1317546607.93,287500.0,-3597250.0,0.0,0.0,0.0,0.0,0.0,0.0,640399880.0,912448890.0,640659100.0
114,2011-03-14,1184566230.34,1005877738.504,1302024154.65,1406250.0,-4675000.0,0.0,0.0,0.0,0.0,0.0,0.0,388599570.0,684902440.0,388906200.0
115,2011-03-21,1149493763.095,958029058.087,1261756708.113,0.0,-4055000.0,0.0,0.0,0.0,0.0,0.0,0.0,481265790.0,784850660.0,481265790.0
116,2011-03-28,1108276173.303,981343789.884,1220455188.065,247500.0,-8131250.0,0.0,0.0,0.0,0.0,0.0,0.0,449462580.0,688815810.0,449731850.0
117,2011-04-04,1054343040.397,1062149426.225,1149238862.452,0.0,-9908500.0,0.0,0.0,0.0,0.0,0.0,0.0,486401050.0,592771320.0,505586530.0
118,2011-04-11,1069609412.936,1071653400.713,1159099813.595,276250.0,-1459250.0,0.0,0.0,0.0,0.0,0.0,0.0,569728580.0,659354180.0,571822330.0
119,2011-04-18,972312079.251,1010747640.863,1076659909.15,195000.0,-4512584.0,0.0,0.0,0.0,0.0,0.0,0.0,598532040.0,682698240.0,616650200.0
120,2011-04-25,986306509.211,1029116818.826,1082456287.346,552500.0,-4147500.0,0.0,0.0,0.0,0.0,0.0,0.0,540108680.0,605234810.0,551788150.0
121,2011-05-02,1036798729.128,1045517300.609,1126901343.751,2220000.0,-535000.0,0.0,0.0,0.0,0.0,0.0,0.0,492272110.0,579747140.0,498221830.0
122,2011-05-09,1034954167.227,1186830559.832,1142007538.097,2438750.0,-1010000.0,0.0,0.0,0.0,0.0,0.0,0.0,417806390.0,443237500.0,487919580.0
123,2011-05-16,1024756990.636,1162917546.357,1125388800.725,3650000.0,-2333750.0,0.0,0.0,0.0,0.0,0.0,0.0,423523270.0,442271180.0,479637690.0
124,2011-05-23,1015913311.142,1238462645.193,1138840476.715,1790000.0,-1733750.0,0.0,0.0,0.0,0.0,0.0,0.0,446242870.0,461329240.0,560787330.0
125,2011-05-30,960070146.282,1170316019.806,1072929826.429,1060000.0,-3638750.0,0.0,0.0,0.0,0.0,0.0,0.0,413951970.0,420357740.0,517604240.0
126,2011-06-06,1004022343.802,1079882156.207,1120802482.94,2594000.0,-1240000.0,0.0,0.0,0.0,0.0,0.0,0.0,446125890.0,525096200.0,483959840.0
127,2011-06-13,982432601.73,1098859289.715,1119202870.76,6505750.0,-2478750.0,0.0,0.0,0.0,0.0,0.0,0.0,499859230.0,561968590.0,541147180.0
128,2011-06-20,999935977.246,1201687935.906,1133779017.206,15438503.0,-262500.0,0.0,0.0,0.0,0.0,0.0,0.0,517970080.0,529674070.0,596989410.0
129,2011-06-27,1016001216.61,1200921153.445,1165720954.388,7755666.0,-459000.0,0.0,0.0,0.0,0.0,0.0,0.0,524573390.0,545648000.0,580448380.0
130,2011-07-04,1009072519.221,1230874065.499,1150588972.919,7157500.0,-920000.0,0.0,0.0,0.0,0.0,0.0,0.0,508900210.0,528934350.0,609391080.0
131,2011-07-11,994109203.475,1335759197.005,1155915829.416,4972500.0,-2718750.0,0.0,0.0,0.0,0.0,0.0,0.0,488490240.0,488817740.0,668760190.0
132,2011-07-18,952171812.676,1409642765.178,1088127879.239,6350000.0,-162500.0,0.0,0.0,0.0,0.0,0.0,0.0,416499900.0,416499900.0,738160540.0
133,2011-07-25,905685142.648,1257133528.607,1003237719.388,693750.0,-776250.0,0.0,0.0,0.0,0.0,0.0,0.0,437752760.0,437752760.0,691850430.0
134,2011-08-01,901882513.451,1168293162.116,1029211437.9,6566250.0,-427500.0,0.0,0.0,0.0,0.0,0.0,0.0,307639410.0,322842720.0,461841760.0
135,2011-08-08,955154803.062,1047404325.505,1075691905.702,3065000.0,-2035000.0,0.0,0.0,0.0,0.0,0.0,0.0,353423610.0,433542640.0,405173510.0
136,2011-08-15,1002043924.459,996703740.03,1124645600.5,482500.0,-2083750.0,0.0,0.0,0.0,0.0,0.0,0.0,416444480.0,550486690.0,422573250.0
137,2011-08-22,1036029644.612,1034340465.521,1167670051.363,1965000.0,-2815000.0,0.0,0.0,0.0,0.0,0.0,0.0,439270670.0,587369570.0,454097930.0
138,2011-08-29,1021788409.622,1083180657.6,1124387568.138,5077500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345309350.0,446135530.0,405012350.0
139,2011-09-05,1023683932.47,1325423899.705,1133516282.108,1543750.0,-8018750.0,0.0,0.0,0.0,0.0,0.0,0.0,346009910.0,347660900.0,539650190.0
140,2011-09-12,1027795513.773,1255143245.799,1131965089.004,1993334.0,-2160000.0,0.0,0.0,0.0,0.0,0.0,0.0,424803180.0,436598500.0,559530070.0
141,2011-09-19,1030415726.454,1176455518.293,1118307240.137,953750.0,-1596250.0,0.0,0.0,0.0,0.0,0.0,0.0,451046320.0,485042060.0,542840350.0
142,2011-09-26,1025949258.251,1226711778.994,1118206188.314,3531250.0,-330000.0,0.0,0.0,0.0,0.0,0.0,0.0,482128920.0,502632680.0,610755850.0
143,2011-10-03,1041359277.275,1147426299.806,1140438013.179,1842500.0,-350000.0,0.0,0.0,0.0,0.0,0.0,0.0,632013160.0,678132920.0,684041080.0
144,2011-10-10,1060314665.535,1290391982.33,1155314099.811,530000.0,-2065834.0,0.0,0.0,0.0,0.0,0.0,0.0,593776610.0,599616190.0,733284730.0
145,2011-10-17,1122975380.775,1199592117.765,1210903409.741,7858750.0,-276250.0,0.0,0.0,0.0,0.0,0.0,0.0,658884020.0,723327070.0,710653210.0
146,2011-10-24,1131958984.428,1075501295.872,1221503173.873,690000.0,-1140000.0,0.0,0.0,0.0,0.0,0.0,0.0,563572450.0,718979690.0,571800240.0
147,2011-10-31,1107774356.038,1082855900.296,1206764265.83,1920000.0,-3962167.0,0.0,0.0,0.0,0.0,0.0,0.0,536812830.0,678194150.0,554180280.0
148,2011-11-07,1156661945.957,1122154596.539,1256610127.305,1266250.0,-1122500.0,0.0,0.0,0.0,0.0,0.0,0.0,652744250.0,800581260.0,666354930.0
149,2011-11-14,1207242484.102,1158158721.644,1303419761.849,1998500.0,-1328750.0,0.0,0.0,0.0,0.0,0.0,0.0,701828560.0,864229070.0,719143320.0
150,2011-11-21,1233442041.147,1131290938.182,1331857136.317,1711250.0,-493750.0,0.0,0.0,0.0,0.0,0.0,0.0,647891550.0,861240090.0,660774580.0
151,2011-11-28,1216279218.26,1153905368.627,1317964472.43,502500.0,-3897500.0,0.0,0.0,0.0,0.0,0.0,0.0,732175610.0,901150180.0,736927640.0
152,2011-12-05,1232683112.954,1091313250.793,1348980789.03,2772500.0,-4436250.0,0.0,0.0,0.0,0.0,0.0,0.0,578869200.0,839105950.0,581061510.0
153,2011-12-12,1272351336.477,1215980372.006,1380491436.447,1891500.0,-3698750.0,0.0,0.0,0.0,0.0,0.0,0.0,700268150.0,870128480.0,705412270.0
154,2011-12-19,1234497967.381,1121340832.28,1362724811.181,1136250.0,-11150000.0,0.0,0.0,0.0,0.0,0.0,0.0,572291340.0,813682770.0,572846420.0
155,2011-12-26,1096313030.604,1015421231.869,1221065444.064,120000.0,-17662500.0,0.0,0.0,0.0,0.0,0.0,0.0,574597340.0,780134340.0,574597340.0
156,2012-01-02,1189885466.865,1034898319.416,1306929034.386,3428750.0,-12262500.0,0.0,0.0,0.0,0.0,0.0,0.0,296549680.0,569259370.0,297471520.0
157,2012-01-09,1271177708.468,1153826465.643,1373883245.902,87500.0,-3730000.0,0.0,0.0,0.0,0.0,0.0,0.0,700467540.0,920193450.0,700467540.0
158,2012-01-16,1292186486.907,1241370848.569,1398461982.085,3394832.0,-3280000.0,0.0,0.0,0.0,0.0,0.0,0.0,749505340.0,910228430.0,753527670.0
159,2012-01-23,1271950035.63,1236765012.051,1374755154.98,737500.0,-4215000.0,0.0,0.0,0.0,0.0,0.0,0.0,706277700.0,845350020.0,707767260.0
160,2012-01-30,1388094191.359,1383993568.561,1492217559.1430001,7550000.0,-1542500.0,0.0,0.0,0.0,0.0,0.0,0.0,737930510.0,881253590.0,773518750.0
161,2012-02-06,1470492273.811,1370942367.693,1581857901.198,20342917.0,-30000.0,0.0,0.0,0.0,0.0,0.0,0.0,516351120.0,736576220.0,526114200.0
162,2012-02-13,1356055461.682,1208861805.173,1458481296.694,4526250.0,-5065000.0,0.0,0.0,0.0,0.0,0.0,0.0,609408270.0,860096240.0,610840220.0
